"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"INGR Roadmap Artificial Intelligence And Machine Learning Chapter","D. Kataria; A. Walid; M. Daneshmand; A. Dutta; M. A. Enright; R. Gu; A. Lackpour; P. Ramachandran; H. Wang; C. -M. Chen; B. Chng; F. Darema; P. Das; T. K. Lala; B. Chng; R. Ranpara; B. Kloza; M. Borst; C. Polk","IP Junction, USA; Nokia Bell Labs, USA; Stevens Institute of Technology, USA; Johns Hopkins University Applied Physics Lab, USA; Quantum Dimension, Inc., USA; BUPT, China; Drexel University, USA; Emerging Open Tech Foundation, USA; UMass Dartmouth, USA; AT&T (Retired), USA; BAWMAN LLC, USA; InfoSymbiotic Systems Society, USA; Verizon, USA; ZcureZ, USA; BAWMAN LLC, USA; Atmiya University, India; IEEE Future Networks Initiative; IEEE Future Networks Initiative; IEEE Future Network Technical Community",2023 IEEE Future Networks World Forum (FNWF),"13 May 2024","2023","","","1","69","In the evolution of artificial Intelligence (AI) and machine learning (ML); reasoning, knowledge representation, planning, learning, natural language processing, perception, and the ability to move and manipulate objects have been widely used. These features enable the creation of intelligent mechanisms for decision support to overcome the limits of human knowledge processing. In addition, ML algorithms enable applications to draw conclusions and make predictions based on existing data without human supervision, leading to quick near-optimal solutions even in problems with high dimensionality. Hence, autonomy is a key aspect of current and future AI/ML algorithms. This chapter focuses on the development and implementation of AI/ML technologies for 5G and future networks. The objective is to illustrate how these technologies can be migrated into 5G systems to increase their performance and to decrease their cost. To that end, this chapter presents the drivers, needs, challenges, enablers, and potential solutions identified for the AI/ML field as applicable to future networks over three-, five-, and ten-year horizons. AI/ML applications for 5G are wide and diverse. Some key areas described include networking, securing, cloud computing, and others. Over time, this paper will evolve to encompass even more areas where AI/ML technologies can improve future network performance objectives.","2770-7679","979-8-3503-2458-7","10.1109/FNWF58287.2023.10520629","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10520629","AI;ML;DL;CNN;DNN;RNN;GAN;GPU;Cloud Computing;MEC","Machine learning algorithms;Costs;5G mobile communication;Machine learning;Learning (artificial intelligence);Knowledge representation;Prediction algorithms;Natural language processing;Planning;Vehicles","","","","56","IEEE","13 May 2024","","","IEEE","IEEE Conferences"
"Federated Learning Meets IoT: A Novel Approach to Cardiovascular Disease Prediction","G. S. Rao; G. Muneeswari","School of computer science and Engineering, VIT-AP University, Amaravathi, Andhra Pradesh, India; School of computer science and Engineering, VIT-AP University, Amaravathi, Andhra Pradesh, India","2024 2nd International Conference on Advances in Computation, Communication and Information Technology (ICAICCIT)","13 Mar 2025","2024","1","","28","34","Cardiovascular disease is one of the most significant causes of mortality worldwide, considering the lives of millions of humans each year. The chance of getting cardiovascular disease rises as people’s life style and their physical health declines. Prediction of this risk can now be achieved by early identification and treatment with the use of ML and AI-based predictive models. With regard to the prediction of cardiovascular disease events in conjunction with IoT devices along with ensemble models combined with federated learning model is suggested to get more performance. This paper explores various methodologies to predict cardiovascular events, emphasizing federated learning (FL) and its application in CVD detection. This paper also reviews the advantages and challenges of federated learning in healthcare along with IoT wearables features & applications.","","979-8-3315-4121-7","10.1109/ICAICCIT64383.2024.10912271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10912271","Cardiovascular Disease;Machine Learning;Federated Learning;Ensemble model;IoT;Prediction","Performance evaluation;Federated learning;Reviews;Mortality;Medical services;Predictive models;Information and communication technology;Cardiovascular diseases;Internet of Things;Wearable devices","","","","20","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
"A heterogeneous tactical cloud architecture for emergency services search and rescue operations","K. Yego; M. Thyer; T. Jones; R. Davidson","Department of Defence, Defence Science and Technology Group, Australia; Department of Defence, Defence Science and Technology Group, Australia; Department of Defence, Defence Science and Technology Group, Australia; Department of Defence, Defence Science and Technology Group, Australia",2020 Military Communications and Information Systems Conference (MilCIS),"14 Dec 2020","2020","","","1","6","With an increased adoption of uninhabited platforms in tactical environments such as search and rescue operations the proliferation of tactical assets equipped with advanced computing, sensing and networking capabilities becomes complex to manage. Edge/tactical cloud architectures provide the necessary automation processes for managing and scaling services and applications deployed across a larger number of platforms. However, size weight and power restrictions on tactical platforms leads to a heterogeneity in deployed infrastructure for both compute capabilities and available network bearers which raises complexities that need to be addressed by the underlying cloud infrastructure. In this paper we propose and demonstrate a heterogeneous cloud architecture used for a search and rescue training operation conducted by Surf Life Saving South Australia in collaboration with the Defence Science and Technology Group.","","978-1-7281-6863-0","10.1109/MilCIS49828.2020.9282376","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9282376","cloud;edge;microservices;tactical;search and rescue","Training;Military communication;Cloud computing;Computer architecture;Emergency services;Robustness;Sensors","","","","9","Crown","14 Dec 2020","","","IEEE","IEEE Conferences"
"A Combination of Cloud Radio Accessing Networks and Mobile Cloud Computing for Remote Cloud Computing Services","M. Menaka; S. Kalarani; B. M. Kannan; A. K. Velmurugan","Department of Information Technology, Kingston Engineering College, Vellore, Tamil Nadu, India; Department of Information Technology, St Joseph’s Institute of Technology, Chennai, Tamil Nadu, India; Department of Computer Science and Engineering, Sphoorthy Engineering College, Nadergul, Hyderabad, Telangana, India; Department of Computer Science And Engineering, Koneru Lakshmaiah Education Foundation, Vijayawada, Andhra Pradesh, India",2023 4th International Conference on Electronics and Sustainable Communication Systems (ICESC),"1 Aug 2023","2023","","","503","507","In this research, a holistic approach is presented for remote cloud computing services which combines Cloud Radio Accessing Networks (C-RAN) and Mobile Cloud Computing (MCC). In specific, how C-RAN functions continuously employed to boost the efficiency of MCC services on wireless networks of the next decade is learned. The channel state knowledge is obsolete and is an inherent obstacle and if the Channel State Information (CSI) is extended then only the sub-optimally C-RAN operations could be carried out. In a stochastic optimization system, this can be formulated as the issue of the topology designs. This system maximizes the amount of MCC resources with limitations to the response latency for each MCC customer. An optimum path on probabilistic optimization will be given with low measurement costs. Offline and online architectures are created based on the optimization approach. Based on the findings of the simulation, the architecture and function of the future mobile accessing wireless networks will substantially be impacted by cloud computing by the advent of MCC and C-RAN technology, and the proposed scheme will allow substantial efficiency improvements over current systems.","","979-8-3503-0009-3","10.1109/ICESC57686.2023.10193219","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10193219","Cloud Computing;MCC;C-RAN;CSI;Holistic Approach;Topology;Efficiency;Wireless Networks","Performance evaluation;Cloud computing;Network topology;Wireless networks;Computer architecture;Probabilistic logic;Topology","","","","15","IEEE","1 Aug 2023","","","IEEE","IEEE Conferences"
"In-network Computing Architecture for Service Acceleration for 6G Networks - Demo","H. Baba; S. Hirai; K. Hayashi; T. Takeda","Network Service Systems Laboratories, NTT Corporation, Tokyo, Japan; Network Service Systems Laboratories, NTT Corporation, Tokyo, Japan; Network Service Systems Laboratories, NTT Corporation, Tokyo, Japan; Network Service Systems Laboratories, NTT Corporation, Tokyo, Japan",2024 IEEE 10th International Conference on Network Softwarization (NetSoft),"10 Jul 2024","2024","","","313","315","Since cloud technology will permeate mobile networks in 6G, scenarios in which computing functions are deployed in the network are widely considered for not only network functions but also service functions. In this paper, we propose a system architecture, a mobile network equipped with computing capabilities, which enables end-to-end service performance acceleration. We evaluated our proposed architecture through evaluations and observed advantages over conventional designs, such as improved resource utilization efficiency and extremely low-latency service and network processing. The prototype implementation of integrating network and computing functions on the basis of our proposed architecture is also presented, which includes a 3GPP standard-compliant 5G core network, serverless orchestration mechanisms, and multiple accelerator cards. With the prototype above, we demonstrate how our proposed architecture federates network and service functions control and how it accelerates the application processing performance.","2693-9789","979-8-3503-6958-8","10.1109/NetSoft60951.2024.10588883","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10588883","5G;6G;In-network computing(INC);Serverless framework;Accelerator;GPU;DPU","6G mobile communication;5G mobile communication;Prototypes;Systems architecture;Process control;Computer architecture;Data processing","","","","5","IEEE","10 Jul 2024","","","IEEE","IEEE Conferences"
"Cloud-Native E-commerce Solutions: Evaluating the Cost-Effectiveness of Cloud Platforms for Hosting and Scaling E-commerce Applications","M. J. Samonte; J. M. G. De Luna; F. N. Alberca; A. L. G. Eco; J. C. de Goma","School of Information Technology Mapua University, Makati City, Philippines; School of Information Technology Mapua University, Makati City, Philippines; School of Information Technology Mapua University, Makati City, Philippines; School of Information Technology Mapua University, Makati City, Philippines; School of Information Technology Mapua University, Makati City, Philippines",2024 14th International Conference on Software Technology and Engineering (ICSTE),"21 Jan 2025","2024","","","50","55","This paper delves into the critical role of cloud-native e-commerce solutions in the contemporary digital landscape, emphasizing the secure and efficient hosting and scaling of applications. Through a comprehensive evaluation, the study assesses the performance, cost-effectiveness, and security aspects of various cloud platforms tailored for e-commerce. The findings underscore the transformative impact of cloud-native architectures in enhancing operational efficiency, optimizing customer experiences, and boosting competitiveness in the digital marketplace. Key insights reveal that security risks, performance benchmarking, and cost analysis are pivotal in shaping the strategic adoption of cloud-native solutions. Implementing robust security measures is crucial to mitigate vulnerabilities and ensure data integrity. Additionally, tailored performance evaluations help identify the most suitable cloud configurations, while strategic cost optimization strategies contribute to sustainable business operations. The study also explores the integration of edge computing and hybrid cloud setups, highlighting their potential to enhance energy efficiency, achieve significant cost savings, and improve operational resilience. These advancements allow businesses to adapt to fluctuating demands and maintain continuity in service delivery. Looking forward, the future of cloud-native e-commerce solutions lies in strategically integrating emerging technologies such as AI and loT, establishing robust security frameworks, and adopting agile operational practices. These elements drive business growth, foster innovation, and maintain a competitive edge in the rapidly evolving digital economy.","","979-8-3503-7895-5","10.1109/ICSTE63875.2024.00016","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10840330","Cloud computing;e-commerce;performance evaluation;cost-effectiveness;scalability;cloud platforms","Performance evaluation;Technological innovation;Software;Energy efficiency;Electronic commerce;Security;Optimization;Business;Resilience;Edge computing","","","","16","IEEE","21 Jan 2025","","","IEEE","IEEE Conferences"
"Research and Application of Digital Grid Voice Platform","Z. Chen; Z. Liu; C. Ji; F. Zheng; S. Yan; X. Fu; H. Wang","Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Smart Grid Service Center, Jiangsu Frontier Electric Power Technology Co., Ltd., Nanjing, China; Southeast University, Nanjing, China",2023 3rd Power System and Green Energy Conference (PSGEC),"26 Sep 2023","2023","","","1107","1111","In order to help the digital grid and other typical scenarios to be implemented and promote the digital transformation of marketing, the Smart Grid Center has created an energy Internet marketing service system. With the development of the marketing service system business, the demand for voice calls using mobile handheld to communicate with electricity consumers has gradually increased. This paper uses AI technology, automatic call distribution, intelligent routing and other technologies to build a set of digital grid voice platform with features such as flexible deployment, coverage of demand, intelligent services and easy integration to meet the call demand of field operators and the needs of mobile office, to achieve customer information feedback and timely tracking of customers.","","979-8-3503-4009-9","10.1109/PSGEC58411.2023.10255805","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10255805","digital grid;marketing service system;mobile handheld;voice platform","Technological innovation;Green buildings;Digital transformation;Energy Internet;Routing;Remote working;Data models","","","","7","IEEE","26 Sep 2023","","","IEEE","IEEE Conferences"
"A Comprehensive Study on Optimization Techniques for Microservices Deployment","A. Nakarmi; H. Kesharwani; T. Mallick; S. Jhingran; G. Raj","Sharda School of Engineering and Technology, Sharda University, Greater Noida, India; Sharda School of Engineering and Technology, Sharda University, Greater Noida, India; Sharda School of Engineering and Technology, Sharda University, Greater Noida, India; Sharda School of Engineering and Technology, Sharda University, Greater Noida, India; Sharda School of Engineering and Technology, Sharda University, Greater Noida, India",2024 Sixth International Conference on Computational Intelligence and Communication Technologies (CCICT),"19 Jul 2024","2024","","","133","140","With the emergence of high-speed internet, web traffic is spiking gradually. People are opting for different optimization frameworks to develop their enterprise level applications. To meet the modern demand of high fault tolerance reliability and low latency, the traditional approach of monolithic application deployment needs to be replaced with the micro service deployment approach. This offers a wide range of benefits with the involvement of modern cloud computing like serverless and multi-cloud architecture. With the implementation of microservice, there is the requirement of automated management of microservice which is done by the orchestration tools. With these advances in technology, there are several complex challenges. This paper uncovers how different techniques help in addressing these modern deployment issues and how the modern approach is drifted towards the high computational availability and low costing. Through the review of recent research and advancements in this area, this paper presents an effective study on microservice deployment and orchestration challenges along with their proposed solutions. This review also highlights the synergic impact of modern orchestration tools like Docker and Kubernetes.","","979-8-3503-7462-9","10.1109/CCICT62777.2024.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10596599","Microservices;Deployment optimization;Orchestration;Resource and Cost efficiency","Adaptation models;Systematics;Reviews;Computational modeling;Bibliographies;Microservice architectures;Scheduling","","","","22","IEEE","19 Jul 2024","","","IEEE","IEEE Conferences"
"A Dynamic Approach to Optimizing Cloud Resource Allocation for Enhanced E-commerce Performance","R. Geetha; V. Rajamani; V. Parthasarathy","Department of Information Technology, University College of Engineering, Villupuram, Tamilnadu, India; Department of Electronics and Communication Engineering, Vel Tech Multi Tech Dr.Rangarajan Dr.Sakunthala Engineering College, Chennai, Tamilnadu, India; Department of Computer Science and Engineering, Karpagam Academy of Higher Education (Deemed to be University), Coimbatore, Tamilnadu, India",2024 10th International Conference on Communication and Signal Processing (ICCSP),"6 Jun 2024","2024","","","982","987","This study tackles the challenge of enhancing Ecommerce performance on the Shopping platform through a dynamic approach to optimizing cloud resource allocation. The problem at hand involves the need for scalable infrastructure to accommodate fluctuating demand, ensuring seamless user experiences during peak periods. Our proposed method employs a sophisticated dynamic allocation algorithm that adapts in real-time to varying workloads. The system’s flow begins with continuous monitoring of platform activity, swiftly identifying resource demands. Leveraging machine learning, the algorithm predicts resource needs, enabling proactive scaling. Results demonstrate a significant improvement in platform responsiveness, reducing latency during traffic spikes and ensuring optimal performance. This dynamic approach not only addresses the resource allocation challenge but also provides a solution for E-commerce platforms, fostering enhanced user satisfaction and scalability.","2836-1873","979-8-3503-5306-8","10.1109/ICCSP60870.2024.10543382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10543382","E-commerce platforms;Dynamic Allocation Algorithm;Machine Learning;User Satisfaction;Cloud Resource Allocation","Machine learning algorithms;Scalability;Heuristic algorithms;Signal processing algorithms;Dynamic scheduling;Prediction algorithms;Real-time systems","","","","12","IEEE","6 Jun 2024","","","IEEE","IEEE Conferences"
"Study Of 5G IoT Module And Leveraging For Military Solutions","S. Singh; K. T. Joseph","Faculty Of Communication Engineering, Military College of Telecommunication Engineering; Faculty Of Communication Engineering, Military College of Telecommunication Engineering",2024 IEEE 4th International Conference on ICT in Business Industry & Government (ICTBIG),"13 Mar 2025","2024","","","1","8","The rapid evolution of 5G technology is transforming the landscape of the ""Internet of Things (IoT), enabling the deployment of high-speed, low-latency, and massive device communication"" networks [1]. This paper studies the design, development, and integration of 5G IoT modules, focusing on their architecture, functionality, and performance in real-world military applications. By leveraging 5G’s ""enhanced mobile broadband (eMBB), ultra-reliable low-latency communication (URLLC), and massive machine-type communication (mMTC)"". 5G IoT modules also facilitate a range of military solutions, including battlefield communication, autonomous systems, Internet of Military Things (IoMT), and situational awareness [1]. The paper investigates the role of network slicing in optimizing specific mission-critical applications, ensuring isolated and secure communication in contested environments. Paper concludes by addressing challenges such as security, interoperability, and energy consumption while providing insights into the future of 5G IoT in military strategy.","","979-8-3315-1898-1","10.1109/ICTBIG64922.2024.10911580","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10911580","","Military communication;5G mobile communication;Military computing;Autonomous systems;Decision making;Ultra reliable low latency communication;Sensor systems;Internet of Things;Security;Resilience","","","","11","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
"Towards pragmatic interoperability: a conceptual framework for an energy IoT platform in the German energy sector","A. Karmann; M. Kilthau; C. Derksen; F. Strobel; L. Bittermann; K. Korotkiewicz; J. Ostmeyer; A. Fay","Institute of Automation Technology, Helmut-Schmidt-University, Hamburg, Germany; Institute of Automation Technology, Helmut-Schmidt-University, Hamburg, Germany; Research Group for Business Informatics and Software Engineering, University Duisburg-Essen, Essen, Germany; Institute of Electrical Power and Energy Technology, University of Technology Hamburg, Hamburg, Germany; PSI GridConnect GmbH, Karlsruhe, Germany; PSI GridConnect GmbH, Karlsruhe, Germany; PSI FLS Fuzzy Logik & Neuro Systeme GmbH, Dortmund, Germany; Institute of Automation Technology, Helmut-Schmidt-University, Hamburg, Germany",CIRED 2024 Vienna Workshop,"27 Jan 2025","2024","2024","","59","66","This paper introduces an innovative conceptual framework for an Energy Internet of Things (eIoT) platform designed to address challenges related to grid congestion, voltage limit violations, and the growing demands on low-voltage grids due to increased electrification in the energy and heating sectors. The proposed platform seamlessly integrates cutting-edge technologies including advanced data collection, state estimation algorithms, AI-driven decision-making processes, and grid control functionalities. Its primary objective is to facilitate proactive measures aimed at enhancing energy distribution efficiency and effectively managing consumption devices while ensuring compliance with regulatory standards such as §14a of the Energy Industry Act (EnWG) in Germany.","","978-1-83724-122-4","10.1049/icp.2024.1880","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10853142","","","","","","","","27 Jan 2025","","","IET","IET Conferences"
"Smart Charging Slot Reservation and Utilization System for Electric Vehicles","H. J. Deva Koresh; S. K; S. M R; S. S; V. K","Department of ECE, KPR Institute of Engineering and Technology, Coimbatore, India; Department of ECE, KPR Institute of Engineering and Technology, Coimbatore, India; Department of ECE, KPR Institute of Engineering and Technology, Coimbatore, India; Department of ECE, KPR Institute of Engineering and Technology, Coimbatore, India; Department of ECE, KPR Institute of Engineering and Technology, Coimbatore, India",2024 Second International Conference on Inventive Computing and Informatics (ICICI),"18 Sep 2024","2024","","","464","469","An innovative infrastructure called the Smart Charging Slot Reservation and Utilization System for Electric Vehicles was created to maximize resource management and user convenience while streamlining the charging process for electric vehicles (EVs). This cutting-edge solution combines IoT technologies and a strong software ecosystem with hardware and software components. Fundamentally, the system offers EV charging stations with Internet of Things (IoT) capabilities, enabling remote control and monitoring. Through an easy-to- use webpage, users may find charging outlets in their immediate vicinity. Users may easily schedule and pay for charging services using the webpage. The system’s capability to deliver real-time information on available charging slots at different stations is one of its primary advantages. Flexible slots can be reserved by users according to variables like peak hour timing, vehicle type, and charging station capacity. Furthermore, the system utilizes an algorithm to determine the anticipated charging duration, guaranteeing effective resource management. Additionally, the system uses peak-hour power reduction technology, which aids in controlling energy use during times of high demand. This lessens the load on the electrical grid, which helps with ecological initiatives while also increasing charging efficiency. Moreover, the system has built-in GPS mapping capabilities, which make it simple for users to find the closest charging station. All things considered, this innovative approach is a major step forward for the infrastructure of EV charging, improving accessibility and fostering sustainability by managing peak hours and using renewable energy sources.","","979-8-3503-7329-5","10.1109/ICICI62254.2024.00081","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10675710","Electric vehicles;Internet of Things (IoT);Global Positioning System (GPS)","Transportation;Charging stations;User interfaces;Software;Real-time systems;User experience;Resource management","","","","15","IEEE","18 Sep 2024","","","IEEE","IEEE Conferences"
"Edge-Cloud Based EMS for Distributed ESS Integration in Smart Grids","A. Feijoo-Arostegui; A. Orive; J. Imaz; H. Gaztañaga; M. Gonzalez-Hierro; A. Goikoetxea","Energy Storage and Power Electronics; Digital Technologies and Artificial Intelligence, IKERLAN Technology Research Centre, BRTA, Arrasate-Mondragon, Spain; Digital Technologies and Artificial Intelligence, IKERLAN Technology Research Centre, BRTA, Arrasate-Mondragon, Spain; Energy Storage and Power Electronics; Digital Technologies and Artificial Intelligence, IKERLAN Technology Research Centre, BRTA, Arrasate-Mondragon, Spain; Electronic and Computer Science Department, Mondragon Unibertsitatea (MU), Arrasate-Mondragon, Spain",2024 20th International Conference on the European Energy Market (EEM),"8 Aug 2024","2024","","","1","6","The ongoing energy transition is driving the transformation of the traditional centralized electric system into a decentralized one, integrating distributed energy resources (DERs) along the grid. This paper presents a digital hierarchical Energy Management System (EMS) for integrating distributed energy storage systems in these decentralized Smart Grids. This EMS is deployed in an Edge-Cloud architecture and has been validated in a test bench for a self-consumption case study. The proposed work obtained a self-consumption level of 100% and significant increases in self-sufficiency levels and electricity bill savings. The hierarchical and digitalized control of a DER has been successfully validated, allowing the optimal integration of DERs and fostering their participation in grid services. The aggregation of these DERs can provide the increasing distribution grid flexibility requirements, thanks to the scalability and interoperability characteristics of the presented architecture, opening the participation into new flexibility energy markets and the path to a more resilient and reliable grid.","2165-4093","979-8-3503-8174-0","10.1109/EEM60825.2024.10608947","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10608947","Cloud Computing;Digital Systems;Edge Computing;Energy Management Systems;Smart Grids","Scalability;Electricity;Europe;Computer architecture;Smart grids;Distributed power generation;Reliability","","","","16","IEEE","8 Aug 2024","","","IEEE","IEEE Conferences"
"INFINIMIND AI – Supercharging User Expediency using AI And RPA","M. Karthick Raja; A. Singh; N. Balajiram; V. S. Hemraj Kumar; V. Karthik; S. Paithankar","Department of Computer Science, Sri Eshwar college of Engineering, Tamil Nadu, India; Department of Computer Science, Sri Eshwar college of Engineering, Tamil Nadu, India; Department of Computer Science, Sri Eshwar college of Engineering, Tamil Nadu, India; Department of Computer Science, Sri Eshwar college of Engineering, Tamil Nadu, India; Department of Computer Science, Sri Eshwar college of Engineering, Tamil Nadu, India; Huron Eurasia ltd, Bangalore, India",2023 3rd International Conference on Innovative Mechanisms for Industry Applications (ICIMIA),"18 Apr 2024","2023","","","577","583","This paper introduces INFINIMIND AI, an innovative system seamlessly integrating advanced AI technologies, especially Natural Language Processing (NLP) and ensemble learning, to reshape user interactions. INFINIMIND AI boasts a user-friendly website interface, powered by FastAPI and Spring Boot for efficient API calls. The backend relies on the robust MongoDB and MySQL for precise database management. A standout feature is INFINIMIND AI’s high level of proficiency in NLP-driven input classification, coupled with sentiment analysis to gauge emotional context. SMTP communication facilitates data exchange, while UiPath automation consolidates and refines results into various user-friendly formats. INFINIMIND AI represents a novel and expedient approach to AI interactions, enhancing user experiences through simplified input processing and sentiment analysis. This paper details the innovative design and methodologies that underpin this AI-driven system, promising a user-centric future in AI interactions.","","979-8-3503-4363-2","10.1109/ICIMIA60377.2023.10426475","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10426475","Web development;User experience;AI integration;Ensemble learning;NLP;Sentiment analysis;FastAPI;MongoDB;SMTP;UiPath;SpringBoot;MySQL","Sentiment analysis;Automation;Ensemble learning;Artificial intelligence;Springs;Task analysis;Monitoring","","","","16","IEEE","18 Apr 2024","","","IEEE","IEEE Conferences"
"Research on digital portrait of power information communication system based on business drive","S. Zheng; F. Li; L. Jin; B. Wang","State Grid Liaoning Information and Communication Company, Liaoning, China; State Grid Liaoning Information and Communication Company, Liaoning, China; State Grid Liaoning Information and Communication Company, Liaoning, China; State Grid Liaoning Information and Communication Company, Liaoning, China",2023 3rd International Conference on Intelligent Power and Systems (ICIPS),"1 Feb 2024","2023","","","229","236","With the formation of new power systems, the uncertainty and complexity of distribution network operation are increasing day by day. Using digital twin technology to establish mapping and interaction between virtual space and physical power grid is an effective means to master the complex operation characteristics of distribution network. The construction method of distribution network operation portrait based on digital twin is proposed. Firstly, the index system reflecting the running state of distribution area and line is established, and the characteristic index is transformed into fuzzy label module by using objective statistical ranking strategy. Then, the operation index is extracted on a daily basis to form a collection sample, which is used as a cloud droplet of the cloud model, and the fuzzy representation of the operation index is formed by using the reverse cloud generator. Finally, the fuzzy distance between the operation index and the label template is weighted to sum, and the scoring value of the operation index is obtained. The distribution network operation portrait with clear physical meaning and objective evaluation basis is formed, which provides a technical means for comprehensively describing the operation characteristics of the new digital distribution network. Key words: digital twin; Distribution network; Running portrait; Cloud model; Fuzzy distance.","","979-8-3503-2869-1","10.1109/ICIPS59254.2023.10404678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10404678","component;QoS;Electric power Service selection;Blockchain;Smart contract","Ranking (statistics);Cloud computing;Uncertainty;Distribution networks;Power grids;Digital twins;Indexes","","","","23","IEEE","1 Feb 2024","","","IEEE","IEEE Conferences"
"Large Distributed Virtual Infrastructure Partitioning and Provisioning Across Providers","H. Zhou; Z. Shi; Y. Hu; P. Donkers; A. Afanasyev; S. Koulouzis; A. Taal; A. Ulisses; Z. Zhao","System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands; MOG Technologies, Maia, Portugal; System and Networking Lab., University of Amsterdam, Amsterdam, Netherlands",2019 IEEE International Conference on Smart Internet of Things (SmartIoT),"14 Nov 2019","2019","","","56","63","Cloud environments provide elastic capacity and flexible pay-as-you-go business model, and can significantly reduce the operational cost for resource-intensive applications like big data, deep learning and the Internet of Things (IoT). The virtual infrastructure, including networked virtual machines, for large scale applications, is often distributed, and involve resources not only from data centers, but also distributed Fog and Edge nodes. It is not always feasible to use resources all from a single provider. The provisioning of a complex virtual infrastructure requires dynamic partitioning of the topology and seamless configuration of the network, to meet the latency constraints of geolocation devices, to optimize the price and Service Level Agreements of the application. In many cases, the partition solution of a virtual infrastructure cannot be done in the design phase and has to consider the actual resource availability of providers at the provisioning stage. This paper presents a virtual infrastructure partitioning and provisioning solution with consideration of the QoS and resource constraints from the application.","","978-1-7281-3488-8","10.1109/SmartIoT.2019.00018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8896677","Cloud computing;virtual infrastructure;graph partitioning;Fog and Edge","","","","","26","IEEE","14 Nov 2019","","","IEEE","IEEE Conferences"
"Blockchain Security for the Internet of Things Enabled Business Services","M. P. Singh; A. Sharma; P. Gupta; A. Mittal","Department of Electronics and Communication Engineering, Meerut Institute of Engineering and Technology, Meerut, India; Department of Computer Science and Engineering (IoT), Meerut Institute of Engineering and Technology, Meerut, India; Department of Computer Science and Engineering (IoT), Meerut Institute of Engineering and Technology, Meerut, India; Department of Computer Science and Engineering (IoT), Meerut Institute of Engineering and Technology, Meerut, India","2023 International Conference on IoT, Communication and Automation Technology (ICICAT)","2 Oct 2023","2023","","","1","11","The objective of this work is to discuss the case studies that answer the issues related to Enterprise/warehouse in the medical sector and respond to the anomaly related to health in households/medical care organizations. The case studies use industry-perspective Internet of Things hardware, technologies, platforms, and UIs. The work also introduces the three giants of Internet of Things Frameworks, Azure from Microsoft, AWS Internet of Things from Amazon, IBM which provides Internet of Things solutions with the most trusted deployments.","","979-8-3503-0282-0","10.1109/ICICAT57735.2023.10263599","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10263599","Blockchain;Internet of Things;Solidity;Medical Business Services;Supply Chain","Automation;Organizations;Hardware;Blockchains;Internet of Things;Security","","","","11","IEEE","2 Oct 2023","","","IEEE","IEEE Conferences"
