"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and Research of Edge Layer Service Platform Based on Flexible Service Architecture","S. Liu; Y. Zu","School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China; School of Electronic Engineering, Beijing University of Posts and Telecommunications, Beijing, China",2019 IEEE 10th International Conference on Software Engineering and Service Science (ICSESS),"19 Mar 2020","2019","","","555","560","With the advent of the future generation networks(5G), high-bandwidth, high-density, and low-latency will become the mainstream features of network services. If we continue to adopt single cloud computing mode, speed, delay, or stability cannot be guaranteed at all. The edge calculation proposed in recent years can properly solves this problem. Edge computing is a network architecture that provides users with the services and cloud computing functions on the wireless side. At the same time, the emergence of virtualization technology enables the traditional server resources to be more fully utilized. Platform and application virtualization now is rapidly moving to the edge of the cloud. An edge computing platform is built by integrating Docker technology and Kubernetes technology in this paper. In addition, network service experiments on the platform are performed. Through the comparison of experiment results on the edge layer and the cloud layer, conclusions are obtained that the edge computing layer can satisfy the low-latency and stable demand of service.","2327-0594","978-1-7281-0945-9","10.1109/ICSESS47205.2019.9040827","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9040827","edge computing;Kubernetes;auto-scaling;low-latency","","","1","","12","IEEE","19 Mar 2020","","","IEEE","IEEE Conferences"
"A Framework for Real-time Remote ECG Monitoring and Diagnoses","A. Badr; K. Elgazzar","Ontario Tech University, Oshawa, ON, Canada; Ontario Tech University, Oshawa, ON, Canada","2022 5th International Conference on Communications, Signal Processing, and their Applications (ICCSPA)","24 Jan 2023","2022","","","1","10","Enabled by the fast development of Internet of Things (IoT) technologies in recent years, the healthcare domain has witnessed significant advancements in wearable devices that seamlessly collect vital medical information. With the availability of IoT devices serving the healthcare domain, extraordinary amounts of sensory data are generated in real-time, requiring immediate diagnoses and attention in critical medical conditions. The provision of remote patient monitoring (RPM) and analytics infrastructure proved to be fundamental components of the healthcare domain during the Coronavirus pandemic. Traditional healthcare services are digitized and offered virtually, where patients are monitored and managed remotely without the need to go to hospitals. This paper presents a comprehensive RPM framework for real-time telehealth operations with scalable data monitoring, real-time analytics and decision-making, fine-grained data access and robust notification mechanisms in emergencies and critical health conditions. We focus on the overall framework architecture, enabling technologies integration, various system-level integrations and deployment options. Furthermore, we provide a use case application for patients with chronic heart conditions for real-time electrocardiogram (ECG) monitoring. We are releasing the framework as open-source software to the active research community.","2767-7702","978-1-6654-8237-0","10.1109/ICCSPA55860.2022.10019050","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10019050","e-health;remote patient monitoring;real-time data streaming;real-time data analytics;electrocardiogram","Patient monitoring;Pandemics;Wearable computers;Telemedicine;Electrocardiography;Signal processing;Real-time systems","","1","","31","IEEE","24 Jan 2023","","","IEEE","IEEE Conferences"
"Research on the construction mode of Ningxia distribution network Internet of things","Q. Zhang; X. Li; Z. Yan; S. Zhang; X. Li; B. Gao","State Grid Ningxia Electric Power Co., Ltd, Electric Power Research Institute, Yinchuan, China; State Grid Ningxia Electric Power Co., Ltd, Electric Power Research Institute, Yinchuan, China; State Grid Ningxia Electric Power Co., Ltd, Electric Power Research Institute, Yinchuan, China; State Grid Ningxia Electric Power Co., Ltd, Electric Power Research Institute, Yinchuan, China; State Grid Ningxia Electric Power Co., Ltd, Electric Power Research Institute, Yinchuan, China; State Grid Ningxia Electric Power Co., Ltd, Electric Power Research Institute, Yinchuan, China","2021 IEEE International Conference on Power, Intelligent Computing and Systems (ICPICS)","2 Sep 2021","2021","","","328","332","The construction of power Internet of things has opened up a new way for the lean operation of power grid enterprises and the systematic development of new business. The power distribution Internet of things is an important embodiment of power Internet of things in the field of power distribution, and it is a new power network operation mode of deep integration of traditional power technology and Internet of things technology. This paper expounds the construction concept of the distribution Internet of things, discusses the overall architecture, basic principles and optional architecture mode applicable to the construction of Ningxia distribution Internet of things, and focuses on the discussion and selection of the construction mode of the distribution station area and 10kV line, so as to provide ideas and choices for the construction of Ningxia distribution Internet of things.","","978-1-6654-4130-8","10.1109/ICPICS52425.2021.9524203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9524203","Power Internet of things;distribution network;10kV line;architecture mode","5G mobile communication;Power distribution;Distribution networks;Computer architecture;Big Data;Inspection;Power grids","","1","","14","IEEE","2 Sep 2021","","","IEEE","IEEE Conferences"
"Workload Analysis and Microservice Placement of Energy Management Application based on Power Internet of Things","Y. Liu; R. Zhao; B. Li; J. Lu; S. Li","Power dispatching control center, Guangdong Power Grid, Guangzhou, China; Power dispatching control center, Guangdong Power Grid, Guangzhou, China; Power dispatching control center, Guangdong Power Grid, Guangzhou, China; Power dispatching control center, Guangdong Power Grid, Guangzhou, China; Power dispatching control center, Guangdong Power Grid, Guangzhou, China",2020 IEEE 4th Conference on Energy Internet and Energy System Integration (EI2),"15 Feb 2021","2020","","","2966","2970","With the continuous increase of integrated energy equipment and emerging application in power distribution system, great challenges have been posed to the real-time operation of distribution network. This paper describes the load and data of energy management application (EMA) in distribution network. In order to demonstrate the characteristics and logic of application, a directed acyclic graph (DAG) of EMA is established. Then, the computing and communication resources of cloud center and edge computing terminal are illustrated, and the microservices deployment problem of cloud edge system is modeled, in which the minimum service delay is taken as the objective function. Finally, this paper solves the microservices deployment problem by conducing simulations of different configurations set in edge computing terminals. The simulation results show that the configuration method can reasonably deploy microservices and reduce service delay.","","978-1-7281-9606-0","10.1109/EI250167.2020.9346986","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9346986","Energy Management Application;DAG model;microservice Placement;service delay","Cloud computing;Computational modeling;Simulation;Collaboration;Delays;Energy management;Edge computing","","1","","12","IEEE","15 Feb 2021","","","IEEE","IEEE Conferences"
"Edge IoT Agent Design Compatible with Sensor Equipment of Complex Distribution Terminal and Communication Task Optimization Scheduling","F. Yang; X. Chen; X. Huang; Y. Chen; P. Liao; Y. Jiang","Hunan Key Laboratory for Internet of Things in Electricity, Information and Communication Branch of State Grid Hunan Electric Power Company Limited, Changsha, China; Hunan Key Laboratory for Internet of Things in Electricity, Information and Communication Branch of State Grid Hunan Electric Power Company Limited, Changsha, China; Hunan Key Laboratory for Internet of Things in Electricity, Information and Communication Branch of State Grid Hunan Electric Power Company Limited, Changsha, China; Hunan Key Laboratory for Internet of Things in Electricity, Information and Communication Branch of State Grid Hunan Electric Power Company Limited, Changsha, China; School of Electrical and Information Engineering, Changsha University of Science and Technology, Changsha, China; School of Electrical and Information Engineering, Changsha University of Science and Technology, Changsha, China",2020 IEEE 4th Conference on Energy Internet and Energy System Integration (EI2),"15 Feb 2021","2020","","","4288","4293","The intelligent perception of field power equipment is characterized by a large number of bottom terminals, a large amount of data collection, and a complex communication interface, which causes great obstacles to the online monitoring and safety diagnosis of power equipment. In this paper, based on the demand of power equipment intelligent perception communication networking, an end-toend, side-cloud intelligent perception architecture based on universal edge IoT agent is designed. At the same time, considering the AD hoc network and network topology characteristics of the field acquisition equipment, this paper designed the edge object connection agent compatible with the underlying complex sensor equipment, in order to improve the field data quality, improve the execution schedule and efficiency of the field perception task of power equipment. The AD hoc network communication method and data transmission queuing model under the end-side-cloud intelligent perception architecture are established, and the communication resource scheduling optimization is carried out considering the QoS service quality of intelligent perception. Aiming at the data transmission characteristics and data service response characteristics of power equipment intelligent perception, this paper sinks the data calculation container to the edge layer network close to the data source to realize efficient and fast edge data response and processing. Finally, the effectiveness and accuracy of the communication scheme are verified by simulation examples.","","978-1-7281-9606-0","10.1109/EI250167.2020.9346882","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9346882","On-line monitoring of power equipment;Zigbee Ad-hoc network;Edge of computing","Zigbee;Computer architecture;Ad hoc networks;Data communication;Task analysis;Optimization;Monitoring","","1","","10","IEEE","15 Feb 2021","","","IEEE","IEEE Conferences"
"SLA-aware Real Time Control Technology across Optical and Mobile Networks","H. Ou; K. Asaka; T. Shimada; T. Yoshida","NTT Access Network Service Systems Laboratories, NTT Corporation, Kanagawa, Japan; NTT Access Network Service Systems Laboratories, NTT Corporation, Kanagawa, Japan; NTT Access Network Service Systems Laboratories, NTT Corporation, Kanagawa, Japan; NTT Access Network Service Systems Laboratories, NTT Corporation, Kanagawa, Japan",2022 Optical Fiber Communications Conference and Exhibition (OFC),"13 Apr 2022","2022","","","1","3","Low latency services such as remote drone control are expected to be provided by future optical and mobile networks. This paper covers the issues and possible technology candidates to resolve them. © 2022 The Author(s)","","978-1-55752-466-9","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9748735","","Optical fibers;Optical fiber networks;Real-time systems;Low latency communication;Drones;Optical control","","1","","8","","13 Apr 2022","","","IEEE","IEEE Conferences"
"QuaSim — Cloud service for digital circuits simulation","I. Hahanov; I. Iemelianov; W. Gharibi; T. B. Amer","Computer Engineering Faculty, National University of Radioelectronics, Kharkov, Ukraine; Computer Science Department, Jazan University, Jazan, KSA; Computer Engineering Faculty, National University of Radioelectronics, Kharkov, Ukraine; Computer Engineering Faculty, National University of Radioelectronics, Kharkov, Ukraine",2016 IEEE East-West Design & Test Symposium (EWDTS),"9 Jan 2017","2016","","","1","8","A cloud service QuaSim designed for simulation and verification of digital systems based on transactions between the addressable memory components to implement any functionality is proposed. A new approach to the synthesis and analysis of digital systems using vector form (quantum) for defining combinational and sequential structures to implement them in the memory elements is described; it is substantially different from the classical design theory of discrete devices based on the truth tables of the components. Quantum or qubit data structures are used [1-5] for the implementation of computational processes in order to improve the performance of digital systems analysis and reduce memory volume through unary coding the states of input, internal and output variables, and also the implementation of qubit vectors in the FPGA memory elements, which realize combinational and sequential primitives. Implementation of quantum memory-based-only models for describing digital components in the practice of designing computer systems directly affects the increase in product yield, allows improving the reliability of computer products, reducing the cost of designing and manufacturing, and providing standalone human-free remote & online repair.","2472-761X","978-1-5090-0693-9","10.1109/EWDTS.2016.7807667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7807667","","Integrated circuit modeling;Data models;Digital systems;Computational modeling;Analytical models;Data structures;Input variables","","1","","14","IEEE","9 Jan 2017","","","IEEE","IEEE Conferences"
"Software deployment in manufacturing environments: A requirements analysis","M. Schneider; S. Meitinger; D. Stock; T. Bauernhansl","Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany; Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany; Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany; Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany",2022 IEEE 27th International Conference on Emerging Technologies and Factory Automation (ETFA),"25 Oct 2022","2022","","","1","8","Digital transformation and the Industrial Internet of Things (IIoT) are driving the use of cloud, fog, and edge computing in manufacturing environments. As a result, numerous computing resources for software execution are available in manufacturing environments. The increased use of software and distributed systems is constantly raising the complexity of the software deployment process. Often, and specifically in manufacturing, software is subject to technological or usage requirements limiting possible resources related to the execution of the software. Since deployment decisions are often made manually without a profound basis, this leads to wrong decisions and to resources not being put to their best use. Also, the performance quality of software execution suffers with security gaps occurring and additional costs arising. Existing software deployment concepts are very generic and focus on cloud. They do not address the specific needs of operational technology and manufacturing environments. This work identifies important evaluation criteria for software deployment in manufacturing environments, based on a requirements analysis. The requirement analysis systematically analyzes cloud, fog, and edge environments, as well as software applications and system resources in manufacturing environments. The aim is to identify deployment-relevant resource properties and software requirements. The comparison, evaluation, elimination, and specification of the collected information results in a catalog of deployment-relevant criteria for selecting technically suitable options for a deployment decision. These criteria support decisions during the software deployment process. Also, these criteria provide the basis for automated and dynamic software deployment decisions in manufacturing environments.","","978-1-6654-9996-5","10.1109/ETFA52439.2022.9921690","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9921690","Software deployment;Requirements analysis;Manufacturing environments","Cloud computing;Costs;Digital transformation;Software;Manufacturing;Complexity theory;Software reliability","","1","","27","IEEE","25 Oct 2022","","","IEEE","IEEE Conferences"
"Design and Application of Electric Power Retail Platform Based on E-commerce Mode in Yunnan Province","X. Yang","Kunming Power Exchange Center, 73 Tuodong Road, Kunming City, Kunming, Yunnan Province, China",2021 IEEE Sustainable Power and Energy Conference (iSPEC),"24 Mar 2022","2021","","","2432","2437","This paper systematically expounds design and application of the Electric Power Retail Platform in Yunnan Province. The power retail market has business pain points that are difficult to restore power commodity attributes, high operating costs of electricity sales companies, and high transaction costs for users. Yunnan Province, In response to these difficulties, has followed the operation rules of the electricity market, drawn lessons from mature and advanced ecommerce models, and fully combined the advantages of the trading center’s energy big data and cloud platform, designed a brand-new functional framework of the electricity retail platform, built a “Three platforms & Two terminals” system, and innovatively built a “one-step” retail service platform. Finally, suggestions are put forward to further improve the platform construction, which are hoped to provide reference and enlightenment for the construction of other provincial or regional power retail platforms.","","978-1-6654-1439-5","10.1109/iSPEC53008.2021.9735681","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9735681","retail electricity market;E-commerce;Electric power trading platform","Costs;Pain;Conferences;Companies;Electricity supply industry;Power markets;Data models","","1","","6","IEEE","24 Mar 2022","","","IEEE","IEEE Conferences"
"OBSC:Osmotic BlockChain based framework for Smart City Environment","S. Hati; D. De","Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology WB Formerly known as West Bengal University of Technology, BF-142, Sector-I, Salt Lake Kolkata, West Bengal, IndiaCity; Department of Computer Science and Engineering, Maulana Abul Kalam Azad University of Technology WB Formerly known as West Bengal University of Technology, BF-142, Sector-I, Salt Lake Kolkata, West Bengal, IndiaCity",2020 Fifth International Conference on Research in Computational Intelligence and Communication Networks (ICRCICN),"21 Dec 2020","2020","","","143","148","Osmotic computing gives a novel worldview in brilliant city design. Numerous analysts have performed to create and to made sure about shrewd city engineering of the internet of-things (IoT) worldview. Security is the fundamental worry of the present exploration. In this situation, BlockChain starts in the time of the IoT worldview. In this proposed work, the creators concentrate on the information security, administration inertness and force utilization of the framework. The proposed feasible smart city technology has ordered into three unique levels, for example, physical level, edge level, and cloud level. Where the edge level is acquainted with the neighborhood BlockChain application and the cloud is utilized for worldwide and computational reason. BlockChain application is structured on the Amazon web administrations interface. The smart city engineering is ready to lessen error just as force utilization is diminished utilizing BlockChain applications. AWS CloudWatch observing apparatus and it additionally shows the status of the worldwide BlockChain database.","","978-1-7281-8818-8","10.1109/ICRCICN50933.2020.9296170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9296170","Internet of Things;Quality of Life;Quality of Service;Cloud computing;Edge Computing;Osmotic Computing;BlockChain;Amazon Web Services","Cloud computing;Blockchain;Servers;Power demand;Smart cities;Internet of Things;Osmosis","","1","","15","IEEE","21 Dec 2020","","","IEEE","IEEE Conferences"
"A review of research on multi-cloud management platforms","D. Xu; F. Liu; W. Chen; F. He; X. Tang; Y. Zhang; B. Wang",NA; NA; NA; NA; NA; NA; NA,"ISCTT 2022; 7th International Conference on Information Science, Computer Technology and Transportation","15 Mar 2023","2022","","","1","16","Due to the rapid development of cloud computing, more and more enterprises are adopting multi-cloud for IT delivery. Because of the heterogeneity of multi-cloud platform hardware resources and virtualization systems, how to scientifically manage and reasonably use various cloud resources is a key issue that needs to be solved urgently in a multi-cloud environment. However, there is still a lack of relevant work to systematically sort out and summarize the research on the multi-cloud management platform. In response to the above problems, this article summarizes the research progress of multi-cloud management platforms. This paper analyses the industrial multi-cloud management platforms and the existing multi-cloud management platform architecture technology from shallow to in-depth and points out the limitations of mainstream multi-cloud management platforms in multi-cloud docking as well as the adaptation modules. Further, we also analyse the difficulties and challenges in the research of multi-cloud management platform architecture. Finally, a summary is made to provide a more comprehensive reference opinion for a more comprehensive understanding of multicloud management and how to formulate a multi-cloud management platform construction plan on demand as well as future prospect research work.","","978-3-8007-6006-0","","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10071760","","","","1","","","","15 Mar 2023","","","VDE","VDE Conferences"
"Managing a Kubernetes Cluster on Raspberry Pi Devices","F. Füstös; K. Péter; N. -P. László; S. -G. Mátis; Z. Szabó; C. Sulyok","Faculty of Mathematics and Computer Science, Babes-Bolyai University, Cluj-Napoca, Romania; Faculty of Mathematics and Computer Science, Babes-Bolyai University, Cluj-Napoca, Romania; Softech SRL, Cluj-Napoca, Romania; Softech SRL, Cluj-Napoca, Romania; Softech SRL, Cluj-Napoca, Romania; Faculty of Mathematics and Computer Science, Babes-Bolyai University, Cluj-Napoca, Romania",2022 IEEE 20th Jubilee International Symposium on Intelligent Systems and Informatics (SISY),"13 Feb 2023","2022","","","133","138","This paper presents the step-by-step setup of a scalable Kubernetes cluster consisting of Raspberry Pi computers. This process is mostly automated with the help of Ansible provisioning tool. The power of Kubernetes orchestration platform is shown through two proof-of-concept applications: the first one is a stateless, easily parallelizable single workload web service, while the other one is a microservice-oriented application which can demonstrate the workload handling and scaling abilities of the system. The previously mentioned data can be monitored using Grafana and Prometheus.","1949-0488","978-1-6654-8988-1","10.1109/SISY56759.2022.10036262","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10036262","Raspberry Pi;Kubernetes;K3s;Rancher;Docker;Monitoring","Computers;Web services;Microservice architectures;Intelligent systems;Informatics;Monitoring","","1","","9","IEEE","13 Feb 2023","","","IEEE","IEEE Conferences"
"Towards Computing and Network Convergence: QOE-Oriented Service Anycast Based on SRV6","Z. Wang; Y. Wang; X. Gao; S. Wu; W. Lin","Inspur Communications Technology Co., Ltd., China; Inspur Communications Technology Co., Ltd., China; Inspur Communications Technology Co., Ltd., China; Inspur Communications Technology Co., Ltd., China; Inspur Communications Technology Co., Ltd., China",2022 ITU Kaleidoscope- Extended reality – How to boost quality of experience and interoperability,"2 Jan 2023","2022","","","1","7","The new mobile Internet services represented by extended Reality (XR) have brought new challenges to computing and networks. A new generation of Information and Communication Technology (ICT) infrastructure with both computing and communication capabilities is being promoted. Traditional load balancing technologies cannot sense the connection between users and services. It is also difficult to support large-scale distributed computing service instances, so the service experience provided can be poor.In this paper a service anycast system based on a Segment Routing over IPv6 (SRv6) data plane is proposed, which can provide a Quality of Experience (QoE)-oriented load balancing capability for the network according to the obtained status information of network and computing service instances. Besides, an IP address identification mechanism is also proposed to help the control plane handle traffic engineering policies, and to support efficient service resource discovery, seamless mobility, and service continuity.","","978-92-61-36151-8","10.23919/ITUK56368.2022.10003051","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10003051","Anycast;Computing and Network Convergence (CNC);load balance;SRv6","Technical requirements;Extended reality;Web and internet services;Load management;Routing;Information and communication technology;Quality of experience","","1","","16","","2 Jan 2023","","","IEEE","IEEE Conferences"
"Artificial Intelligence based Architecture and Implementation of Wireless Network","H. Zhang; J. Xin; S. Xu; S. Xiong","China Telecom Research Institute, Beijing, P.R. China; China Telecom Research Institute, Beijing, P.R. China; China Telecom Research Institute, Beijing, P.R. China; China Telecom Research Institute, Beijing, P.R. China","2021 2nd International Conference on Electronics, Communications and Information Technology (CECIT)","1 Apr 2022","2021","","","273","278","The explosion of 5G network data continues to advance the evolution of air interface technology and network architecture, which enables the network to support more frequency bands, antennas, more diversified frame structures and physical layer control procedures. Traditional operation and maintenance patterns of human intervention or threshold setting control are no longer reliable, thus the automated and intelligent management mechanisms are proposed to improve the network resource utilization and user experience. This article summarizes the research of implementations, algorithms, and optimizations of AI firstly. Then through the research of various international standards, different AI networked architecture design of the core network, RAN and O-RAN are introduced. The paper highlights UE trajectory prediction and energy-saving use cases of the wireless network, the details mainly focus on the comparative study of algorithms and signaling realization. Last but not the least, the intelligent network platform that has been applied in the industry is introduced, which enriches the ideas for future development of providing more reliable networks to vertical industries.","","978-1-6654-3757-8","10.1109/CECIT53797.2021.00055","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9741900","component;AI;Algorithm;MDA;O-RAN RIC;Functional Architecture","5G mobile communication;Wireless networks;Maintenance engineering;Data collection;Prediction algorithms;User experience;Reliability","","1","","11","IEEE","1 Apr 2022","","","IEEE","IEEE Conferences"
"Machine Learning Prediction Based Integrated Smart Energy Management System to Improve Home Energy Efficiency","A. Al-Adaileh; S. Khaddaj","Science, Engineering & Computing Faculty, Kingston University, London, UK; Science, Engineering & Computing Faculty, Kingston University, London, UK",2022 21st International Symposium on Distributed Computing and Applications for Business Engineering and Science (DCABES),"9 Feb 2023","2022","","","1","4","This paper proposes an integrated smart energy management system that applies different machine learning regression techniques to gather, enhance, and prepare various relevant data taken from the surrounding environment to predict and schedule the running periods of one of the schedulable appliances in the household. The system was applied to a case study with encouraging results showing energy consumption reduction rates up to 36%.","2473-3636","978-1-6654-5462-9","10.1109/DCABES57229.2022.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10036655","Energy management;machine learning;regression;household sector;IoT;predictive analysis","Schedules;Home appliances;Energy consumption;Machine learning;Energy efficiency;Energy management systems;Distributed computing","","1","","11","IEEE","9 Feb 2023","","","IEEE","IEEE Conferences"
"OCE-DNS: an innovative Osmotic Computing Enabled Domain Name System","A. Galletta; C. Sicari; A. Celesti; M. Villari","MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy","2021 IEEE/ACM 21st International Symposium on Cluster, Cloud and Internet Computing (CCGrid)","2 Aug 2021","2021","","","642","648","Recently, the Osmotic computing paradigm has emerged as a solution to enable the Cloud-Edge-Internet of Things (IoT) continuum. Specifically, it allows dealing with the transparent deployment of distributed services on a combination of Cloud and Edge (or simply Osmotic) nodes, guaranteeing data proximity to end users and IoT devices. In order to optimize applications, software components called Micro ELements (MELs) have to be properly deployed and moved between the Cloud the Edge and the IoT. In this paper, we focus on the MEL addressability problem, intended as the capacity to communicate with the same MEL without caring about its possible migration in different nodes of the same Osmotic Infrastructure. Specifically, we discuss an Osmotic Computing Enabled Domain Name System (OCE-DNS) integrated with the Osmotic Infrastructure, used to address the MELs and to hide their migrations through the use of a dynamic and low latency Resource Record (RR) database containing the real position of the MELs. Specifically, a system prototype developed using a CoreDNS server and an Etcd cluster is discussed and tested showing a good performance in terms of response time and scalability. In order to validate our work, we tested the OCE-DNS in an Osmotic smart city.","","978-1-7281-9586-5","10.1109/CCGrid51090.2021.00077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9499422","Cloud Computing;Edge Computing;Internet of Things;Osmotic Computing;Service Migration;Domain Name System;Cloud Continuum","Cloud computing;Smart cities;Scalability;Prototypes;Distributed databases;Dynamic scheduling;Domain Name System","","1","","14","IEEE","2 Aug 2021","","","IEEE","IEEE Conferences"
"Overview of an Automated Framework to Measure and Track the Quality Level of a Product","M. Falco; E. Scott; G. Robiolo","LIDTUA/CONICET Facultad de Ingeniería, Universidad Austral Pilar, Buenos Aires, Argentina; Institute of Computer Science, University of Tartu, Tartu, Estonia; LIDTUA Facultad de Ingeniería, Universidad Austral Pilar, Buenos Aires, Argentina",2020 IEEE Congreso Bienal de Argentina (ARGENCON),"13 Aug 2021","2020","","","1","7","Product owners need to comprehend the product quality level, in a synthetic and intuitive way to facilitate the decision of accepting or rejecting the iteration. This article presents the basis of an automated framework to measure and monitor the quality level of a software product, within each iteration. This framework is based on the Product Quality Evaluation Method (PQEM), which was designed by the authors and it allows the evaluation of the quality characteristics of a software product, using the Goal-Question-Metric approach, the ISO/IEC 25010, ISO/IEC 25023, the extension made of test coverage concept to quality coverage applied to each quality characteristic, and technical debt and waste. Within the automated framework, the measurement is semi-automatic which is shown in the illustrative example. The development of the framework will begin shortly, and it is expected to carry on new measurements on new iterations of an application.","","978-1-7281-5957-7","10.1109/ARGENCON49523.2020.9505405","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9505405","quality attributes;quality characteristics;quality measurement;quality management;PQEM;automated framework","ISO Standards;Tools;Extraterrestrial measurements;Software;Product design;Energy efficiency;Quality assessment","","1","","27","IEEE","13 Aug 2021","","","IEEE","IEEE Conferences"
"Intelligent Energy Planning and Design of Industrial Park under New Power System","H. Su; Z. Wei; M. Zhao","IOT Technical Consulting Center, Beijing SGITG Accenture Information Technology Center CO., Ltd., Beijing, China; IOT Technical Consulting Center, Beijing SGITG Accenture Information Technology Center CO., Ltd., Beijing, China; Business Consulting Center, Beijing Yuancheng Technology Co., Ltd., Beijing, China",2021 11th International Conference on Power and Energy Systems (ICPES),"26 Jan 2022","2021","","","745","749","In the context of promoting the realization of the “double carbon” goal, the scale of new energy development is gradually expanding and the proportion of grid connection is becoming higher and higher. Industrial parks dominated by traditional thermal power supply urgently need to optimize the energy structure and layout of the park, increase the proportion of clean energy, improve the terminal electrification level and utilization efficiency, and build a clean, low-carbon, safe and efficient new power system, Meet the diversified energy demand in the park. Focusing on “smart energy drives smart Park”, this paper makes full use of advanced technologies such as “big cloud moving smart”, focuses on basic sharing, digital interconnection, power substitution, coordination and interaction, carries out smart energy planning and design of Industrial Park, strengthens in-depth perception of terminal equipment, deepens big data interconnection, widely promotes comprehensive energy and smart energy use, and improves automatic data collection Support various intelligent business applications and promote the intelligent construction of industrial parks.","2767-732X","978-1-6654-1325-1","10.1109/ICPES53652.2021.9683858","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9683858","new power system;industrial park;smart park;energy transformation","Energy consumption;Power demand;Layout;Focusing;Big Data;Market research;Energy efficiency","","1","","15","IEEE","26 Jan 2022","","","IEEE","IEEE Conferences"
"Proactive and Reactive Decision Based Agent Placement: Reliability and Latency Perspective","S. T. Arzo; M. Esmaeili; Y. M. Worku; Z. Akhavan; M. Devetsikiotis; P. Zarkesh-Ha","Department of Electrical and Computer Engineering, University of New Mexico, USA; Department of Electrical and Computer Engineering, University of New Mexico, USA; Department of Electrical and Computer Engineering, University of New Mexico, USA; Department of Computer Science, University of New Mexico, USA; Department of Electrical and Computer Engineering, University of New Mexico, USA; Department of Electrical and Computer Engineering, University of New Mexico, USA",GLOBECOM 2022 - 2022 IEEE Global Communications Conference,"11 Jan 2023","2022","","","4413","4418","6G is aiming at fully incorporating in-network intelligence towards automated network management. In this regard, a multi-agent-based network automation architecture as a service design is proposed. The architecture introduces in-network intelligence, designing intelligent agents as the fundamental unit which is used as a building block in autonomous network system design. This work focuses on the dynamic agent placement problems in edge/cloud data centers. Agents are softwarized and intelligent versions of network functions that are traditionally implemented in hardware such as firewalls, packet gateways, etc. This paper, based on a combination of proactive and reactive solutions, considered decision accuracy in developing an intelligent decision algorithm that can be used in the prediction agent design. The proactive decision is based on a deep learning prediction algorithm using time-series workload forecasting. However, in case of unforeseen events that are missing from the historical dataset, the proactive decisions could be less reliable. Therefore, network-state feedback should be considered to determine the current network conditions using the change in instant arrival rate as a reactive decision. Then combining it with the proactive decision should be able to capture the unpredictable traffic spikes. The result is used to determine the number and type of agents to instantiate at a given time in the edge/cloud data centers. Using a public dataset in our algorithms, we predicted the workload request for a few days. The result shows improved decision accuracy over the existing solutions using the appropriate amount of dataset, machine learning models, and rate estimation.","2576-6813","978-1-6654-3540-6","10.1109/GLOBECOM48099.2022.10001516","US National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10001516","","Training;Data centers;Machine learning algorithms;Architecture;Predictive models;Logic gates;Prediction algorithms","","1","","22","IEEE","11 Jan 2023","","","IEEE","IEEE Conferences"
