"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WMLSLR82","conferencePaper","2019","Wolski, Rich; Krintz, Chandra; Bakir, Fatih; George, Gareth; Lin, Wei-Tsung","CSPOT: portable, multi-scale functions-as-a-service for IoT","Proceedings of the 4th ACM/IEEE Symposium on Edge Computing","978-1-4503-6733-2","","10.1145/3318216.3363314","https://doi.org/10.1145/3318216.3363314","In this paper, we present CSPOT, a distributed runtime system implementing a functions-as-service (FaaS) programming model for the ""Internet of Things"" (IoT). With FaaS, developers express arbitrary computations as simple functions that are automatically invoked and managed by a cloud platform in response to events. We extend this FaaS model so that it is suitable for use in all tiers of scale for IoT - sensors, edge devices, and cloud - to facilitate robust, portable, and low-latency IoT application development and deployment.To enable this, we combine the use of Linux containers and namespaces for isolation and portability, an append-only object store for robust persistence, and a causal event log for triggering functions and tracking event dependencies. We present the design and implementation of CSPOT, detail its abstractions and APIs, and overview examples of its use. We empirically evaluate the performance of CSPOT using different devices and applications and find that it implements function invocation with significantly lower latency than other FaaS offerings, while providing portability across tiers and similar data durability characteristics.","2019","2025-03-14 16:13:14","2025-03-14 16:13:14","","236–249","","","","","","","SEC '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Arlington, Virginia","","","","serverless; IoT; distributed systems; append-only; cloud functions; portability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X478GTYM","conferencePaper","2020","Singhal, Rekha; Chahal, Dheeraj; Kunde, Shruti; Mishra, Mayank; Nambiar, Manoj","A Vision on Accelerating Enterprise IT System 2.0","Proceedings of the Fourth International Workshop on Data Management for End-to-End Machine Learning","978-1-4503-8023-2","","10.1145/3399579.3399863","https://doi.org/10.1145/3399579.3399863","The proliferation of commodity based big data platforms and an exponential increase in the research in machine learning techniques lead to a change in application development paradigm from traditional control-flow Software 1.0 to data-flow Software 2.0 programming paradigm e.g. use of machine learning based models over customer-scoring methods for generating recommendations. The Software 2.0 paradigm is a data-driven programming that requires specialized data management to get clean, governed and unbiased data sets, well defined neural network architectures for building a model, efficient model training, extensive testing and high performance deployment. Unlike Software 1.0 paradigm, a Software 2.0 program's output is probabilistic in nature as the correctness is highly dependent on the size and quality of the input data, however the program's performance is deterministic. This has led to the research in specialized hardware and high performance architectures for deep-learning algorithms. Also, the nature of Software 2.0 paradigm brings in heterogeneity in the whole life cycle starting from an application development until its deployment in the production environment and hence posing numerous architecture and performance challenges.In this paper, we outline the research problems that will emerge due to migration of apart of Software 1.0 to Software 2.0. We present the challenges and the approaches to address them, for accelerating the development and deployment of Software 2.0 programs. We also envision evolution of existing enterprise IT systems to the data-driven enterprise IT systems, referred to as EIT 2.0. We have compared a conventional development life-cycle of applications with that in EIT 2.0. We address research problems and approaches with the related state-of-art in the performance engineering of modern enterprise applications during its life cycle in EIT 2.0.","2020","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","DEEM '20","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Portland, OR, USA","","","","Accelerating EIT 2.0; data driven IT; Enterprise IT 2.0; Software 2.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZH5INRZX","book","2024","","WSSE '24: Proceedings of the 2024 The 6th World Symposium on Software Engineering (WSSE)","","979-8-4007-1708-6","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QS9595SS","book","2022","","CoNEXT '22: Proceedings of the 18th International Conference on emerging Networking EXperiments and Technologies","","978-1-4503-9508-3","","","","CoNEXT is a premier and highly selective venue in computer networking. This year's exciting technical program helps us better understand and improve the performance, reliability and security of networks in all layers.","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYRGV2WV","book","2024","","ASSE '24: Proceeding of the 2024 5th Asia Service Sciences and Software Engineering Conference","","979-8-4007-1754-3","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZWYPKEL","conferencePaper","2018","Ciobanu, Cătălin Bogdan; Stramondo, Giulio; Varbanescu, Ana Lucia; Brokalakis, Andreas; Nikitakis, Antonis; Tucci, Lorenzo Di; Rabozzi, Marco; Stornaiuolo, Luca; Santambrogio, Marco; Chrysos, Grigorios; Vatsolakis, Charalampos; Georgios, Charitopoulos; Pnevmatikatos, Dionisios","EXTRA: an open platform for reconfigurable architectures","Proceedings of the 18th International Conference on Embedded Computer Systems: Architectures, Modeling, and Simulation","978-1-4503-6494-2","","10.1145/3229631.3236092","https://doi.org/10.1145/3229631.3236092","Reconfigurable hardware is becoming increasingly mainstream, evolving to a valid alternative to Graphics Processing Units-based hardware accelerators. However, several major challenges remain for migrating existing software to heterogeneous reconfigurable architectures. The EXTRA project aims to develop an integrated environment for developing and programming reconfigurable architectures. The EXTRA platform enables the joint optimization of architecture, tools, and reconfiguration technology, and targets the future High Performance Computing hardware nodes. In this paper, we present four innovative EXTRA technologies: (1) a hardware-software co-design framework; (2) a parallel memory system; (3) a decoupled access execute framework for reconfigurable technology; and (4) transparent access and virtualization of reconfigurable hardware accelerators. Moreover, we describe how the EXTRA technologies targeting the Amazon F1 cloud compute instances can be used in medical applications such as the retinal image segmentation.","2018","2025-03-14 16:13:14","2025-03-14 16:13:14","","220–229","","","","","","","SAMOS '18","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Pythagorion, Greece","","","","FPGA; CAOS; DAER; exascale; PolyMem; polymorphic; RACOS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9XEUKP58","book","2022","","SoICT '22: Proceedings of the 11th International Symposium on Information and Communication Technology","","978-1-4503-9725-4","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BSD3N8NP","book","2024","","ICMR '24: Proceedings of the 2024 International Conference on Multimedia Retrieval","","979-8-4007-0619-6","","","","We are pleased to present the 2024 edition of the ACM International Conference on Multimedia Retrieval, ACM ICMR 2024, that took place from 10-14 June 2024, in Phuket, Thailand.Effectively and efficiently retrieving information from multimedia collections (e.g., text, image, video, audio, sensor data, 3D) based on user needs is one of the most exciting areas in multimedia research. The Annual ACM International Conference on Multimedia Retrieval (ICMR) offers a great opportunity for exchanging leading-edge multimedia retrieval ideas among researchers, practitioners, and other potential users of multimedia retrieval systems. ACM ICMR was created in 2011 in a merger of ACM CIVR (International Conference on Image and Video Retrieval) and ACM MIR (International Conference on Multimedia Information Retrieval). ACM ICMR serves to illuminate the state of the art in multimedia retrieval. ACM ICMR 2024 in Phuket follows the successful previous editions of ICMR in Trento, Italy 2011; Hong Kong, China 2012; Dallas, USA 2013; Glasgow, UK 2014; Shanghai, China 2015; New York, USA 2016; Bucharest, Romania 2017; Yokohama, Japan 2018; Ottawa, Canada 2019; Dublin, Ireland 2020 (online); Taipei, Taiwan 2021 (online); Newark, USA 2022 (hybrid); and Thessaloniki, Greece 2023 (hybrid).","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F5MQW8UF","book","2024","","ICBTA '24: Proceedings of the 2024 7th International Conference on Blockchain Technology and Applications","","979-8-4007-1739-0","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YCPBFF3","book","2024","","VaMoS '24: Proceedings of the 18th International Working Conference on Variability Modelling of Software-Intensive Systems","","979-8-4007-0877-0","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T5ELAG6Q","book","2023","","HASP '23: Proceedings of the 12th International Workshop on Hardware and Architectural Support for Security and Privacy","","979-8-4007-1623-2","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JVQPBAYZ","book","2023","","CHItaly '23: Proceedings of the 15th Biannual Conference of the Italian SIGCHI Chapter","","979-8-4007-0806-0","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D63TDQBX","book","2024","","EDCS '24: Proceedings of the 2024 Guangdong-Hong Kong-Macao Greater Bay Area International Conference on Education Digitalization and Computer Science","","979-8-4007-1036-0","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96X5Z5G8","book","2024","","ISSTA 2024: Proceedings of the 33rd ACM SIGSOFT International Symposium on Software Testing and Analysis","","979-8-4007-0612-7","","","","Welcome to the 33rd edition of the International Symposium on Software Testing and Analysis, ISSTA 2024, held on September 16–20, 2024 in Vienna, Austria. ISSTA 2024 is co-located with ECOOP and MPLR 2024. ISSTA brings together academics, industrial researchers, and practitioners from all over the world working on testing and analyzing software systems.","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4TUNNQU5","book","2022","","RAID '22: Proceedings of the 25th International Symposium on Research in Attacks, Intrusions and Defenses","","978-1-4503-9704-9","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YXDEBAJ9","book","2022","","CBMI '22: Proceedings of the 19th International Conference on Content-based Multimedia Indexing","","978-1-4503-9720-9","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DG2Q82IC","book","2024","","ARAEML '24: Proceedings of the 2024 International Conference on Advanced Robotics, Automation Engineering and Machine Learning","","979-8-4007-1711-6","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GRZWFYLR","book","2022","","WWW '22: Companion Proceedings of the Web Conference 2022","","978-1-4503-9130-6","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y3M5NVF6","book","2024","","ICBDT '24: Proceedings of the 2024 7th International Conference on Big Data Technologies","","979-8-4007-1751-2","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UKV524T","book","2024","","Web3D '24: Proceedings of the 29th International ACM Conference on 3D Web Technology","","979-8-4007-0689-9","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZC2QWYLY","book","2024","","GAIIS '24: Proceedings of the 2024 International Conference on Generative Artificial Intelligence and Information Security","","979-8-4007-0956-2","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PKNJ9VQ","book","2023","","SBES '23: Proceedings of the XXXVII Brazilian Symposium on Software Engineering","","979-8-4007-0787-2","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BKEPPK82","book","2022","","CUI '22: Proceedings of the 4th Conference on Conversational User Interfaces","","978-1-4503-9739-1","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F48REMM2","book","2022","","ICEGOV '22: Proceedings of the 15th International Conference on Theory and Practice of Electronic Governance","","978-1-4503-9635-6","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"98LRAL4V","book","2023","","ICEA '23: Proceedings of the 2023 International Conference on Intelligent Computing and Its Emerging Applications","","979-8-4007-0905-0","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GHQZ2KEE","book","2022","","Onward! 2022: Proceedings of the 2022 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software","","978-1-4503-9909-8","","","","Welcome to Onward! 2022. Onward! is a premier multidisciplinary conference focused on everything to do with programming and software, including processes, methods, languages, communities, and applications. Onward! is more radical, more visionary, and more open than other conferences to ideas that are well-argued but not yet proven. We welcome different ways of thinking about, approaching, and reporting on programming language and software engineering research. Onward! 2022 is part of SPLASH 2022, taking place from Monday 5th to Saturday 10th December 2022 in Auckland, New Zealand.","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAXWDDWI","book","2023","","ETRA '23: Proceedings of the 2023 Symposium on Eye Tracking Research and Applications","","979-8-4007-0150-4","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJW7688Q","conferencePaper","2019","Fleischmann, Albert; Stary, Christian","Dependable data sharing in dynamic IoT-systems: subject-oriented process design, complex event processing, and blockchains","Proceedings of the 11th International Conference on Subject-Oriented Business Process Management","978-1-4503-6250-4","","10.1145/3329007.3329009","https://doi.org/10.1145/3329007.3329009","Internet of Things (IoT) applications are increasingly used in domains critical for society and adapted to individual needs. Thereby, various physical entities, humans and computer programs are dynamically networked while being situated in different locations. For system stakeholders, reliable operation requires intelligible design and adaptability at run time. The more users can adjust IoT systems dynamically, the more transparent has to be how specific requirements can be met. Executable and role-specific process models are a viable starting point, as they represent the behavior of components and the flow of control. However, they need to be extended with effective data exchange mechanisms between IoT system elements. In this paper, we utilize the subject-oriented concept and notation for role-specific process modeling and communication design of IoT systems and enrich them with a data sharing facility, so-called shared input pools. In order to avoid a single point of failure in system operation, we propose to implement them as blockchains. IoT-elements can then interact and exchange data in a semantically correct and robust way, in particular when behavior changes may occur dynamically.","2019","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","S-BPM ONE '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Seville, Spain","","","","internet of things; events; reliable communications; S-BPM; shared input pool; subject orientation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DUG5QFXN","book","2022","","ICEBI '22: Proceedings of the 2022 6th International Conference on E-Business and Internet","","978-1-4503-9864-0","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K2UY6B8W","book","2023","","dg.o '23: Proceedings of the 24th Annual International Conference on Digital Government Research","","979-8-4007-0837-4","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55AV9IES","book","2023","","IAIT '23: Proceedings of the 13th International Conference on Advances in Information Technology","","979-8-4007-0849-7","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PALU5BLN","book","2023","","ACM REP '23: Proceedings of the 2023 ACM Conference on Reproducibility and Replicability","","979-8-4007-0176-4","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDX9QNTZ","book","2024","","CHI '24: Proceedings of the 2024 CHI Conference on Human Factors in Computing Systems","","979-8-4007-0330-0","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K362UTF5","book","2023","","SBSI '23: Proceedings of the XIX Brazilian Symposium on Information Systems","","979-8-4007-0759-9","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WQFL98UE","book","2019","","WWW '19: The World Wide Web Conference","","978-1-4503-6674-8","","","","It is our great pleasure to welcome you to The Web Conference 2019. The Web Conference is the premier venue focused on understanding the current state and the evolution of the Web through the lens of computer science, computational social science, economics, policy, and many other disciplines. The 2019 edition of the conference is a reflection point as we celebrate the 30th anniversary of the Web.","2019","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZZQQTPX","book","2023","","CODS-COMAD '23: Proceedings of the 6th Joint International Conference on Data Science &amp; Management of Data (10th ACM IKDD CODS and 28th COMAD)","","978-1-4503-9797-1","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JDM353ZI","book","2024","","CHI EA '24: Extended Abstracts of the CHI Conference on Human Factors in Computing Systems","","979-8-4007-0331-7","","","","","2024","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J9M74Q8I","book","2022","","ICCIP '22: Proceedings of the 8th International Conference on Communication and Information Processing","","978-1-4503-9710-0","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3E79GZ9G","book","2022","","CCIOT '22: Proceedings of the 2022 7th International Conference on Cloud Computing and Internet of Things","","978-1-4503-9673-8","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MI7IXJVV","book","2022","","ICMHI '22: Proceedings of the 6th International Conference on Medical and Health Informatics","","978-1-4503-9630-1","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XP28WVWH","book","2023","","ASONAM '23: Proceedings of the 2023 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining","","979-8-4007-0409-3","","","","The ASONAM conference series brings together researchers from around the world to share the latest advances in the attractive field of Social Networks Analysis and Mining.","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YWKKN2WP","conferencePaper","2019","Li, Ang; Geng, Tong; Wang, Tianqi; Herbordt, Martin; Song, Shuaiwen Leon; Barker, Kevin","BSTC: a novel binarized-soft-tensor-core design for accelerating bit-based approximated neural nets","Proceedings of the International Conference for High Performance Computing, Networking, Storage and Analysis","978-1-4503-6229-0","","10.1145/3295500.3356169","https://doi.org/10.1145/3295500.3356169","Binarized neural networks (or BNNs) promise tremendous performance improvement over traditional DNNs through simplified bit-level computation and significantly reduced memory access/storage cost. In addition, it has advantages of low-cost, low-energy, and high-robustness, showing great potential in resources-constrained, volatile, and latency-critical applications, which are critical for future HPC, cloud, and edge applications. However, the promised significant performance gain of BNN inference has never been fully demonstrated on general-purpose processors, particularly on GPUs, due to: (i) the challenge of extracting and leveraging sufficient finegrained bit-level-parallelism to saturate GPU cores when the batch size is small; (ii) the fundamental design conflict between bit-based BNN algorithm and word-based architecture; and (iii) architecture &amp; performance unfriendly to BNN network design. To address (i) and (ii), we propose a binarized-soft-tensor-core as a software-hardware codesign approach to construct bit-manipulation capability for modern GPUs and thereby effectively harvest bit-level-parallelism (BLP). To tackle (iii), we propose intra- and inter-layer fusion techniques so that the entire BNN inference execution can be packed into a single GPU kernel, and so avoid the high-cost of frequent launching and releasing. Experiments show that our Singular-Binarized-Neural-Network (SBNN) design can achieve over 1000X speedup for raw inference latency over the state-of-the-art full-precision BNN inference for AlexNet on GPUs. Comparisons with CPU, GPU, FPGA and Xeon-Phi demonstrate the effectiveness of our design. SBNN is opensourced and available at https://github.com/uuudown/SBNN.","2019","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","SC '19","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","event-place: Denver, Colorado","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RKIUALQE","book","2023","","CACML '23: Proceedings of the 2023 2nd Asia Conference on Algorithms, Computing and Machine Learning","","978-1-4503-9944-9","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IISG5IEF","book","2023","","IUI '23: Proceedings of the 28th International Conference on Intelligent User Interfaces","","979-8-4007-0106-1","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWQY5TZL","book","2023","","UIST '23: Proceedings of the 36th Annual ACM Symposium on User Interface Software and Technology","","979-8-4007-0132-0","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3PPNITG","book","2023","","CHI '23: Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems","","978-1-4503-9421-5","","","","","2023","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UIZIMVJC","book","2016","","FSE 2016: Proceedings of the 2016 24th ACM SIGSOFT International Symposium on Foundations of Software Engineering","","978-1-4503-4218-6","","","","","2016","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RYHGICI2","book","2016","","ASE '16: Proceedings of the 31st IEEE/ACM International Conference on Automated Software Engineering","","978-1-4503-3845-5","","","","","2016","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUZ8X54D","book","2022","","ICBTA '22: Proceedings of the 2022 5th International Conference on Blockchain Technology and Applications","","978-1-4503-9757-5","","","","","2022","2025-03-14 16:13:14","2025-03-14 16:13:14","","","","","","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
